user_id,conversion_date,revenue,Date,Hour,Weekday,Month,user_id_clean
U09877,2025-06-28 18:57:51+00:00,690.3,2025-06-28,18,Saturday,June,u09877
U09885,2025-02-02 06:53:29+00:00,514.37,2025-02-02,6,Sunday,February,u09885
U09889,2025-04-08 12:00:18+00:00,231.85,2025-04-08,12,Tuesday,April,u09889
U09894,2025-05-18 10:48:00+00:00,310.62,2025-05-18,10,Sunday,May,u09894
U09898,2025-03-04 06:55:53+00:00,465.85,2025-03-04,6,Tuesday,March,u09898
U09907,2025-02-05 15:06:52+00:00,1167.74,2025-02-05,15,Wednesday,February,u09907
U09920,2025-05-05 13:26:01+00:00,645.24,2025-05-05,13,Monday,May,u09920
U09925,2025-06-26 22:32:42+00:00,1127.18,2025-06-26,22,Thursday,June,u09925
U09928,2025-01-24 19:48:06+00:00,1156.24,2025-01-24,19,Friday,January,u09928
U09934,2025-05-11 13:11:41+00:00,712.11,2025-05-11,13,Sunday,May,u09934
U09937,2025-06-29 16:22:31+00:00,280.69,2025-06-29,16,Sunday,June,u09937
U09940,2025-03-21 21:17:34+00:00,291.33,2025-03-21,21,Friday,March,u09940
U09941,2025-04-23 14:07:00+00:00,677.11,2025-04-23,14,Wednesday,April,u09941
U09942,2025-03-24 01:29:00+00:00,631.05,2025-03-24,1,Monday,March,u09942
U09944,2025-03-31 16:41:00+00:00,1118.96,2025-03-31,16,Monday,March,u09944
U09946,2025-05-31 03:29:31+00:00,192.69,2025-05-31,3,Saturday,May,u09946
U09952,2025-05-25 06:42:00+00:00,682.62,2025-05-25,6,Sunday,May,u09952
U09966,2025-02-18 23:37:26+00:00,403.47,2025-02-18,23,Tuesday,February,u09966
U09973,2025-05-18 10:47:39+00:00,158.31,2025-05-18,10,Sunday,May,u09973
U09975,2025-02-21 01:53:22+00:00,1006.01,2025-02-21,1,Friday,February,u09975
U09985,2025-03-02 18:29:00+00:00,169.75,2025-03-02,18,Sunday,March,u09985
U09996,2025-07-16 02:31:06+00:00,552.82,2025-07-16,2,Wednesday,July,u09996
U09998,2025-05-08 17:16:00+00:00,375.32,2025-05-08,17,Thursday,May,u09998
U09999,2025-03-23 12:23:44+00:00,266.62,2025-03-23,12,Sunday,March,u09999
