customer_key,user_id,region,primary_device,first_touch_date,last_touch_date,total_touchpoints,conversion_flag,conversion_date,revenue,channel,campaign,first_touch_date_quarter,first_touch_date_month_name,first_touch_date_day_name,first_touch_date_day_of_week,first_touch_date_week,first_touch_date_hour,first_touch_date_is_weekend,last_touch_date_quarter,last_touch_date_month_name,last_touch_date_day_name,last_touch_date_day_of_week,last_touch_date_week,last_touch_date_hour,last_touch_date_is_weekend,conversion_date_quarter,conversion_date_month_name,conversion_date_day_name,conversion_date_day_of_week,conversion_date_week,conversion_date_hour,conversion_date_is_weekend
2626,U02626,Europe,Mobile,2025-02-20 19:05:28+00:00,2025-03-10 18:05:00+00:00,7,False,,0.0,Facebook Ads,Retargeting,1,February,Thursday,3,8,19,False,1,March,Monday,0,11,18,False,,,,,,,False
2627,U02627,Europe,Desktop,2025-03-11 19:04:09+00:00,2025-03-31 01:04:00+00:00,7,True,2025-03-27 11:04:09+00:00,675.05,Google Ads,Generic Search,1,March,Tuesday,1,11,19,False,1,March,Monday,0,14,1,False,1.0,March,Thursday,3.0,13,11.0,False
2628,U02628,South America,Tablet,2025-06-05 00:58:00+00:00,2025-06-10 17:58:09+00:00,3,False,,0.0,Tiktok Ads,UGC Campaign,2,June,Thursday,3,23,0,False,2,June,Tuesday,1,24,17,False,,,,,,,False
2629,U02629,Europe,Desktop,2025-06-11 20:07:57+00:00,2025-06-26 08:07:00+00:00,7,False,,0.0,Tiktok Ads,Awareness Blast,2,June,Wednesday,2,24,20,False,2,June,Thursday,3,26,8,False,,,,,,,False
2630,U02630,North America,Desktop,2025-04-07 19:54:00+00:00,2025-04-22 16:54:40+00:00,7,False,,0.0,Google Ads,Competitor Search,2,April,Monday,0,15,19,False,2,April,Tuesday,1,17,16,False,,,,,,,False
2631,U02631,North America,Tablet,2025-01-04 03:53:00+00:00,2025-01-09 17:53:16+00:00,3,False,,0.0,Organic,SEO Blog,1,January,Saturday,5,1,3,True,1,January,Thursday,3,2,17,False,,,,,,,False
2632,U02632,North America,Mobile,2025-03-26 17:38:45+00:00,2025-04-04 10:38:45+00:00,4,False,,0.0,Facebook Ads,Lookalike Audience,1,March,Wednesday,2,13,17,False,2,April,Friday,4,14,10,False,,,,,,,False
2633,U02633,Asia Pacific,Desktop,2025-01-30 23:55:27+00:00,2025-02-03 22:55:00+00:00,3,False,,0.0,Tiktok Ads,Awareness Blast,1,January,Thursday,3,5,23,False,1,February,Monday,0,6,22,False,,,,,,,False
2634,U02634,South America,Tablet,2025-04-05 00:51:07+00:00,2025-04-12 14:51:00+00:00,4,False,,0.0,Google Ads,Generic Search,2,April,Saturday,5,14,0,True,2,April,Saturday,5,15,14,True,,,,,,,False
2635,U02635,South America,Desktop,2025-03-11 09:40:00+00:00,2025-03-22 20:40:35+00:00,6,False,,0.0,Google Ads,Generic Search,1,March,Tuesday,1,11,9,False,1,March,Saturday,5,12,20,True,,,,,,,False
2636,U02636,Europe,Mobile,2025-06-22 08:00:06+00:00,2025-06-29 05:00:06+00:00,4,False,,0.0,Organic,Organic Landing,2,June,Sunday,6,25,8,True,2,June,Sunday,6,26,5,True,,,,,,,False
2637,U02637,Asia Pacific,Mobile,2025-06-19 08:02:20+00:00,2025-06-29 04:02:20+00:00,5,False,,0.0,Organic,SEO Blog,2,June,Thursday,3,25,8,False,2,June,Sunday,6,26,4,True,,,,,,,False
2638,U02638,North America,Tablet,2025-05-10 16:07:00+00:00,2025-05-18 14:07:00+00:00,4,False,,0.0,Organic,Organic Landing,2,May,Saturday,5,19,16,True,2,May,Sunday,6,20,14,True,,,,,,,False
2639,U02639,Asia Pacific,Mobile,2025-06-26 19:15:32+00:00,2025-07-13 22:15:32+00:00,5,True,2025-07-16 17:15:32+00:00,597.72,Facebook Ads,Lookalike Audience,2,June,Thursday,3,26,19,False,3,July,Sunday,6,28,22,True,3.0,July,Wednesday,2.0,29,17.0,False
2640,U02640,Europe,Mobile,2025-06-06 00:11:34+00:00,2025-06-10 11:11:00+00:00,3,False,,0.0,Facebook Ads,Retargeting,2,June,Friday,4,23,0,False,2,June,Tuesday,1,24,11,False,,,,,,,False
2641,U02641,Asia Pacific,Desktop,2025-06-02 10:06:28+00:00,2025-06-14 22:06:28+00:00,5,False,,0.0,Organic,Organic Landing,2,June,Monday,0,23,10,False,2,June,Saturday,5,24,22,True,,,,,,,False
2642,U02642,North America,Mobile,2025-04-01 21:52:28+00:00,2025-04-12 02:52:28+00:00,6,False,,0.0,Organic,Organic Landing,2,April,Tuesday,1,14,21,False,2,April,Saturday,5,15,2,True,,,,,,,False
2643,U02643,South America,Desktop,2025-03-23 18:21:00+00:00,2025-03-26 01:21:44+00:00,3,False,,0.0,Tiktok Ads,Awareness Blast,1,March,Sunday,6,12,18,True,1,March,Wednesday,2,13,1,False,,,,,,,False
2644,U02644,North America,Mobile,2025-05-13 03:54:00+00:00,2025-05-20 05:54:25+00:00,3,False,,0.0,Tiktok Ads,Awareness Blast,2,May,Tuesday,1,20,3,False,2,May,Tuesday,1,21,5,False,,,,,,,False
2645,U02645,South America,Desktop,2025-06-18 13:45:00+00:00,2025-06-21 18:45:34+00:00,2,True,2025-06-24 12:45:34+00:00,609.51,Organic,Organic Landing,2,June,Wednesday,2,25,13,False,2,June,Saturday,5,25,18,True,2.0,June,Tuesday,1.0,26,12.0,False
2646,U02646,South America,Tablet,2025-06-13 08:55:00+00:00,2025-06-21 02:55:30+00:00,6,True,2025-06-21 06:55:30+00:00,925.2,Organic,SEO Blog,2,June,Friday,4,24,8,False,2,June,Saturday,5,25,2,True,2.0,June,Saturday,5.0,25,6.0,True
2647,U02647,South America,Mobile,2025-05-21 11:43:00+00:00,2025-06-03 22:43:00+00:00,6,False,,0.0,Tiktok Ads,Awareness Blast,2,May,Wednesday,2,21,11,False,2,June,Tuesday,1,23,22,False,,,,,,,False
2648,U02648,North America,Desktop,2025-06-20 18:45:46+00:00,2025-06-21 03:45:00+00:00,2,False,,0.0,Organic,SEO Blog,2,June,Friday,4,25,18,False,2,June,Saturday,5,25,3,True,,,,,,,False
2649,U02649,Asia Pacific,Desktop,2025-02-25 03:33:00+00:00,2025-03-01 10:33:18+00:00,2,False,,0.0,Google Ads,Competitor Search,1,February,Tuesday,1,9,3,False,1,March,Saturday,5,9,10,True,,,,,,,False
2650,U02650,South America,Mobile,2025-03-21 10:56:00+00:00,2025-04-06 21:56:00+00:00,7,False,,0.0,Organic,Organic Landing,1,March,Friday,4,12,10,False,2,April,Sunday,6,14,21,True,,,,,,,False
2651,U02651,South America,Desktop,2025-03-11 05:16:27+00:00,2025-03-20 10:16:00+00:00,5,False,,0.0,Organic,Organic Landing,1,March,Tuesday,1,11,5,False,1,March,Thursday,3,12,10,False,,,,,,,False
2652,U02652,South America,Mobile,2025-01-10 02:59:42+00:00,2025-01-21 08:59:00+00:00,5,False,,0.0,Tiktok Ads,UGC Campaign,1,January,Friday,4,2,2,False,1,January,Tuesday,1,4,8,False,,,,,,,False
2653,U02653,Asia Pacific,Desktop,2025-03-01 15:21:00+00:00,2025-03-02 09:21:21+00:00,2,False,,0.0,Facebook Ads,Retargeting,1,March,Saturday,5,9,15,True,1,March,Sunday,6,9,9,True,,,,,,,False
2654,U02654,North America,Tablet,2025-01-20 02:41:57+00:00,2025-01-27 18:41:57+00:00,3,False,,0.0,Organic,Organic Landing,1,January,Monday,0,4,2,False,1,January,Monday,0,5,18,False,,,,,,,False
2655,U02655,North America,Mobile,2025-03-02 09:13:48+00:00,2025-03-09 05:13:00+00:00,6,False,,0.0,Facebook Ads,Winter Sale,1,March,Sunday,6,9,9,True,1,March,Sunday,6,10,5,True,,,,,,,False
2656,U02656,Asia Pacific,Mobile,2025-05-03 13:07:00+00:00,2025-05-08 17:07:00+00:00,5,False,,0.0,Tiktok Ads,UGC Campaign,2,May,Saturday,5,18,13,True,2,May,Thursday,3,19,17,False,,,,,,,False
2657,U02657,Asia Pacific,Desktop,2025-03-13 23:34:11+00:00,2025-03-29 15:34:00+00:00,8,True,2025-03-30 05:34:00+00:00,820.75,Tiktok Ads,Influencer Push,1,March,Thursday,3,11,23,False,1,March,Saturday,5,13,15,True,1.0,March,Sunday,6.0,13,5.0,True
2658,U02658,South America,Mobile,2025-05-18 10:24:00+00:00,2025-05-30 02:24:00+00:00,7,False,,0.0,Facebook Ads,Lookalike Audience,2,May,Sunday,6,20,10,True,2,May,Friday,4,22,2,False,,,,,,,False
2659,U02659,North America,Mobile,2025-03-22 03:50:12+00:00,2025-03-30 22:50:12+00:00,3,False,,0.0,Facebook Ads,Lookalike Audience,1,March,Saturday,5,12,3,True,1,March,Sunday,6,13,22,True,,,,,,,False
2660,U02660,Asia Pacific,Mobile,2025-04-23 06:00:31+00:00,2025-04-25 10:00:00+00:00,3,False,,0.0,Tiktok Ads,UGC Campaign,2,April,Wednesday,2,17,6,False,2,April,Friday,4,17,10,False,,,,,,,False
2661,U02661,North America,Mobile,2025-04-01 10:29:00+00:00,2025-04-06 05:29:00+00:00,2,False,,0.0,Tiktok Ads,UGC Campaign,2,April,Tuesday,1,14,10,False,2,April,Sunday,6,14,5,True,,,,,,,False
2662,U02662,North America,Desktop,2025-03-21 12:19:14+00:00,2025-03-26 14:19:00+00:00,3,True,2025-03-26 21:19:00+00:00,808.12,Tiktok Ads,UGC Campaign,1,March,Friday,4,12,12,False,1,March,Wednesday,2,13,14,False,1.0,March,Wednesday,2.0,13,21.0,False
2663,U02663,Asia Pacific,Tablet,2025-03-15 05:35:00+00:00,2025-04-04 04:35:00+00:00,7,False,,0.0,Tiktok Ads,Awareness Blast,1,March,Saturday,5,11,5,True,2,April,Friday,4,14,4,False,,,,,,,False
2664,U02664,Asia Pacific,Desktop,2025-06-08 21:50:00+00:00,2025-06-26 08:50:00+00:00,7,False,,0.0,Tiktok Ads,Influencer Push,2,June,Sunday,6,23,21,True,2,June,Thursday,3,26,8,False,,,,,,,False
2665,U02665,Europe,Tablet,2025-03-19 12:10:00+00:00,2025-03-20 19:10:26+00:00,3,False,,0.0,Google Ads,Brand Search,1,March,Wednesday,2,12,12,False,1,March,Thursday,3,12,19,False,,,,,,,False
2666,U02666,Europe,Desktop,2025-03-24 06:10:13+00:00,2025-04-12 07:10:13+00:00,7,False,,0.0,Facebook Ads,Winter Sale,1,March,Monday,0,13,6,False,2,April,Saturday,5,15,7,True,,,,,,,False
2667,U02667,Asia Pacific,Mobile,2025-03-27 19:00:56+00:00,2025-04-02 19:00:56+00:00,4,False,,0.0,Tiktok Ads,Awareness Blast,1,March,Thursday,3,13,19,False,2,April,Wednesday,2,14,19,False,,,,,,,False
2668,U02668,Europe,Mobile,2025-04-25 00:11:29+00:00,2025-05-06 06:11:00+00:00,8,False,,0.0,Google Ads,Competitor Search,2,April,Friday,4,17,0,False,2,May,Tuesday,1,19,6,False,,,,,,,False
2669,U02669,South America,Desktop,2025-05-23 14:29:41+00:00,2025-05-25 01:29:00+00:00,2,False,,0.0,Organic,Organic Landing,2,May,Friday,4,21,14,False,2,May,Sunday,6,21,1,True,,,,,,,False
2670,U02670,South America,Desktop,2025-01-04 19:35:00+00:00,2025-01-12 14:35:00+00:00,4,True,2025-01-13 03:35:00+00:00,1063.05,Facebook Ads,Winter Sale,1,January,Saturday,5,1,19,True,1,January,Sunday,6,2,14,True,1.0,January,Monday,0.0,3,3.0,False
2671,U02671,Europe,Mobile,2025-02-16 23:03:00+00:00,2025-02-25 08:03:04+00:00,4,False,,0.0,Facebook Ads,Retargeting,1,February,Sunday,6,7,23,True,1,February,Tuesday,1,9,8,False,,,,,,,False
2672,U02672,North America,Mobile,2025-03-28 17:00:59+00:00,2025-04-12 12:00:00+00:00,7,False,,0.0,Google Ads,Brand Search,1,March,Friday,4,13,17,False,2,April,Saturday,5,15,12,True,,,,,,,False
2673,U02673,South America,Tablet,2025-05-22 17:52:00+00:00,2025-06-04 02:52:38+00:00,6,True,2025-06-06 02:52:38+00:00,1027.38,Facebook Ads,Retargeting,2,May,Thursday,3,21,17,False,2,June,Wednesday,2,23,2,False,2.0,June,Friday,4.0,23,2.0,False
2674,U02674,Europe,Tablet,2025-01-22 14:59:00+00:00,2025-01-29 22:59:54+00:00,3,False,,0.0,Google Ads,Brand Search,1,January,Wednesday,2,4,14,False,1,January,Wednesday,2,5,22,False,,,,,,,False
2675,U02675,South America,Mobile,2025-04-20 14:19:00+00:00,2025-05-08 08:19:00+00:00,7,False,,0.0,Tiktok Ads,Influencer Push,2,April,Sunday,6,16,14,True,2,May,Thursday,3,19,8,False,,,,,,,False
2676,U02676,Europe,Mobile,2025-01-06 06:23:40+00:00,2025-01-28 23:23:00+00:00,7,False,,0.0,Tiktok Ads,Influencer Push,1,January,Monday,0,2,6,False,1,January,Tuesday,1,5,23,False,,,,,,,False
2677,U02677,Asia Pacific,Desktop,2025-05-23 11:03:00+00:00,2025-06-03 06:03:00+00:00,7,False,,0.0,Tiktok Ads,Awareness Blast,2,May,Friday,4,21,11,False,2,June,Tuesday,1,23,6,False,,,,,,,False
2678,U02678,Asia Pacific,Mobile,2025-06-28 05:17:13+00:00,2025-07-16 09:17:13+00:00,7,False,,0.0,Facebook Ads,Winter Sale,2,June,Saturday,5,26,5,True,3,July,Wednesday,2,29,9,False,,,,,,,False
2679,U02679,South America,Desktop,2025-03-16 18:09:00+00:00,2025-03-20 11:09:53+00:00,2,False,,0.0,Google Ads,Generic Search,1,March,Sunday,6,11,18,True,1,March,Thursday,3,12,11,False,,,,,,,False
2680,U02680,South America,Mobile,2025-04-22 18:52:00+00:00,2025-04-29 22:52:00+00:00,6,True,2025-04-30 00:52:00+00:00,213.98,Facebook Ads,Winter Sale,2,April,Tuesday,1,17,18,False,2,April,Tuesday,1,18,22,False,2.0,April,Wednesday,2.0,18,0.0,False
2681,U02681,South America,Tablet,2025-05-25 12:53:00+00:00,2025-05-30 11:53:40+00:00,2,False,,0.0,Google Ads,Brand Search,2,May,Sunday,6,21,12,True,2,May,Friday,4,22,11,False,,,,,,,False
2682,U02682,Europe,Mobile,2025-03-22 21:21:37+00:00,2025-03-29 00:21:00+00:00,4,False,,0.0,Organic,Organic Landing,1,March,Saturday,5,12,21,True,1,March,Saturday,5,13,0,True,,,,,,,False
2683,U02683,North America,Tablet,2025-03-25 07:48:03+00:00,2025-04-02 11:48:03+00:00,5,False,,0.0,Organic,Organic Landing,1,March,Tuesday,1,13,7,False,2,April,Wednesday,2,14,11,False,,,,,,,False
2684,U02684,South America,Tablet,2025-05-24 10:09:12+00:00,2025-06-08 00:09:00+00:00,7,False,,0.0,Organic,Organic Landing,2,May,Saturday,5,21,10,True,2,June,Sunday,6,23,0,True,,,,,,,False
2685,U02685,Europe,Tablet,2025-04-22 15:40:00+00:00,2025-05-03 04:40:00+00:00,5,False,,0.0,Tiktok Ads,Influencer Push,2,April,Tuesday,1,17,15,False,2,May,Saturday,5,18,4,True,,,,,,,False
2686,U02686,North America,Tablet,2025-05-08 12:38:00+00:00,2025-05-17 21:38:30+00:00,7,False,,0.0,Organic,SEO Blog,2,May,Thursday,3,19,12,False,2,May,Saturday,5,20,21,True,,,,,,,False
2687,U02687,Asia Pacific,Tablet,2025-05-16 05:48:00+00:00,2025-05-31 18:48:00+00:00,7,False,,0.0,Facebook Ads,Winter Sale,2,May,Friday,4,20,5,False,2,May,Saturday,5,22,18,True,,,,,,,False
2688,U02688,Europe,Desktop,2025-05-18 15:33:05+00:00,2025-05-30 14:33:05+00:00,7,False,,0.0,Facebook Ads,Retargeting,2,May,Sunday,6,20,15,True,2,May,Friday,4,22,14,False,,,,,,,False
2689,U02689,South America,Tablet,2025-02-12 13:00:42+00:00,2025-02-18 20:00:42+00:00,3,False,,0.0,Tiktok Ads,Influencer Push,1,February,Wednesday,2,7,13,False,1,February,Tuesday,1,8,20,False,,,,,,,False
2690,U02690,Europe,Desktop,2025-05-08 19:15:00+00:00,2025-05-10 18:15:31+00:00,2,False,,0.0,Facebook Ads,Lookalike Audience,2,May,Thursday,3,19,19,False,2,May,Saturday,5,19,18,True,,,,,,,False
2691,U02691,Europe,Tablet,2025-05-04 11:49:56+00:00,2025-05-12 19:49:00+00:00,3,False,,0.0,Tiktok Ads,Influencer Push,2,May,Sunday,6,18,11,True,2,May,Monday,0,20,19,False,,,,,,,False
2692,U02692,Asia Pacific,Tablet,2025-03-29 14:32:00+00:00,2025-04-01 14:32:00+00:00,2,False,,0.0,Facebook Ads,Retargeting,1,March,Saturday,5,13,14,True,2,April,Tuesday,1,14,14,False,,,,,,,False
2693,U02693,Europe,Desktop,2025-04-02 16:24:00+00:00,2025-04-11 17:24:00+00:00,5,False,,0.0,Google Ads,Brand Search,2,April,Wednesday,2,14,16,False,2,April,Friday,4,15,17,False,,,,,,,False
2694,U02694,Europe,Desktop,2025-02-10 09:58:50+00:00,2025-02-19 16:58:00+00:00,4,False,,0.0,Organic,Organic Landing,1,February,Monday,0,7,9,False,1,February,Wednesday,2,8,16,False,,,,,,,False
2695,U02695,Europe,Tablet,2025-05-19 08:36:09+00:00,2025-05-19 20:36:09+00:00,2,False,,0.0,Tiktok Ads,Awareness Blast,2,May,Monday,0,21,8,False,2,May,Monday,0,21,20,False,,,,,,,False
2696,U02696,Asia Pacific,Mobile,2025-06-01 06:18:07+00:00,2025-06-01 11:18:00+00:00,2,False,,0.0,Google Ads,Generic Search,2,June,Sunday,6,22,6,True,2,June,Sunday,6,22,11,True,,,,,,,False
2697,U02697,South America,Desktop,2025-03-31 22:17:00+00:00,2025-04-05 06:17:57+00:00,2,False,,0.0,Organic,Organic Landing,1,March,Monday,0,14,22,False,2,April,Saturday,5,14,6,True,,,,,,,False
2698,U02698,Europe,Mobile,2025-03-24 16:18:00+00:00,2025-04-01 22:18:00+00:00,5,True,2025-04-03 17:18:00+00:00,1168.03,Facebook Ads,Retargeting,1,March,Monday,0,13,16,False,2,April,Tuesday,1,14,22,False,2.0,April,Thursday,3.0,14,17.0,False
2699,U02699,South America,Mobile,2025-01-23 11:58:00+00:00,2025-02-01 02:58:00+00:00,6,False,,0.0,Facebook Ads,Retargeting,1,January,Thursday,3,4,11,False,1,February,Saturday,5,5,2,True,,,,,,,False
2700,U02700,North America,Tablet,2025-06-08 04:03:25+00:00,2025-06-26 10:03:25+00:00,7,False,,0.0,Facebook Ads,Lookalike Audience,2,June,Sunday,6,23,4,True,2,June,Thursday,3,26,10,False,,,,,,,False
2701,U02701,North America,Tablet,2025-01-03 12:32:46+00:00,2025-01-10 06:32:00+00:00,3,False,,0.0,Organic,Organic Landing,1,January,Friday,4,1,12,False,1,January,Friday,4,2,6,False,,,,,,,False
2702,U02702,Europe,Mobile,2025-05-06 10:06:03+00:00,2025-05-18 19:06:03+00:00,6,False,,0.0,Google Ads,Generic Search,2,May,Tuesday,1,19,10,False,2,May,Sunday,6,20,19,True,,,,,,,False
2703,U02703,North America,Mobile,2025-01-05 06:40:00+00:00,2025-01-16 21:40:56+00:00,6,False,,0.0,Facebook Ads,Lookalike Audience,1,January,Sunday,6,1,6,True,1,January,Thursday,3,3,21,False,,,,,,,False
2704,U02704,South America,Tablet,2025-05-01 01:39:00+00:00,2025-05-05 03:39:00+00:00,4,False,,0.0,Facebook Ads,Lookalike Audience,2,May,Thursday,3,18,1,False,2,May,Monday,0,19,3,False,,,,,,,False
2705,U02705,North America,Desktop,2025-04-15 13:31:00+00:00,2025-04-18 20:31:45+00:00,2,False,,0.0,Facebook Ads,Winter Sale,2,April,Tuesday,1,16,13,False,2,April,Friday,4,16,20,False,,,,,,,False
2706,U02706,Europe,Mobile,2025-06-14 10:49:38+00:00,2025-06-24 07:49:00+00:00,6,False,,0.0,Tiktok Ads,Awareness Blast,2,June,Saturday,5,24,10,True,2,June,Tuesday,1,26,7,False,,,,,,,False
2707,U02707,Europe,Desktop,2025-04-28 07:43:24+00:00,2025-05-08 06:43:00+00:00,4,True,2025-05-02 09:43:24+00:00,915.88,Facebook Ads,Retargeting,2,April,Monday,0,18,7,False,2,May,Thursday,3,19,6,False,2.0,May,Friday,4.0,18,9.0,False
2708,U02708,Europe,Tablet,2025-02-18 21:52:01+00:00,2025-03-01 00:52:01+00:00,7,False,,0.0,Facebook Ads,Winter Sale,1,February,Tuesday,1,8,21,False,1,March,Saturday,5,9,0,True,,,,,,,False
2709,U02709,Europe,Tablet,2025-06-17 07:54:01+00:00,2025-07-02 10:54:01+00:00,7,False,,0.0,Organic,SEO Blog,2,June,Tuesday,1,25,7,False,3,July,Wednesday,2,27,10,False,,,,,,,False
2710,U02710,North America,Desktop,2025-01-08 23:00:00+00:00,2025-01-19 03:00:35+00:00,4,False,,0.0,Facebook Ads,Lookalike Audience,1,January,Wednesday,2,2,23,False,1,January,Sunday,6,3,3,True,,,,,,,False
2711,U02711,Europe,Tablet,2025-01-20 23:57:27+00:00,2025-02-06 05:57:00+00:00,6,False,,0.0,Organic,Organic Landing,1,January,Monday,0,4,23,False,1,February,Thursday,3,6,5,False,,,,,,,False
2712,U02712,South America,Desktop,2025-01-11 17:41:36+00:00,2025-01-17 02:41:36+00:00,3,False,,0.0,Facebook Ads,Lookalike Audience,1,January,Saturday,5,2,17,True,1,January,Friday,4,3,2,False,,,,,,,False
2713,U02713,Asia Pacific,Desktop,2025-06-16 17:29:46+00:00,2025-06-17 17:29:46+00:00,2,False,,0.0,Google Ads,Brand Search,2,June,Monday,0,25,17,False,2,June,Tuesday,1,25,17,False,,,,,,,False
2714,U02714,Europe,Desktop,2025-02-10 07:30:11+00:00,2025-02-26 04:30:00+00:00,7,False,,0.0,Facebook Ads,Retargeting,1,February,Monday,0,7,7,False,1,February,Wednesday,2,9,4,False,,,,,,,False
2715,U02715,South America,Desktop,2025-04-18 22:15:00+00:00,2025-04-23 01:15:05+00:00,2,False,,0.0,Tiktok Ads,Awareness Blast,2,April,Friday,4,16,22,False,2,April,Wednesday,2,17,1,False,,,,,,,False
2716,U02716,Asia Pacific,Desktop,2025-01-14 20:50:54+00:00,2025-02-06 01:50:00+00:00,7,False,,0.0,Facebook Ads,Lookalike Audience,1,January,Tuesday,1,3,20,False,1,February,Thursday,3,6,1,False,,,,,,,False
2717,U02717,Europe,Mobile,2025-04-21 01:49:00+00:00,2025-05-06 17:49:47+00:00,7,False,,0.0,Google Ads,Generic Search,2,April,Monday,0,17,1,False,2,May,Tuesday,1,19,17,False,,,,,,,False
2718,U02718,South America,Desktop,2025-01-03 01:15:00+00:00,2025-01-04 01:15:00+00:00,3,False,,0.0,Organic,SEO Blog,1,January,Friday,4,1,1,False,1,January,Saturday,5,1,1,True,,,,,,,False
2719,U02719,Europe,Desktop,2025-05-22 19:56:00+00:00,2025-06-07 17:56:00+00:00,7,False,,0.0,Tiktok Ads,Awareness Blast,2,May,Thursday,3,21,19,False,2,June,Saturday,5,23,17,True,,,,,,,False
2720,U02720,South America,Mobile,2025-06-28 11:20:14+00:00,2025-07-14 11:20:14+00:00,6,False,,0.0,Facebook Ads,Retargeting,2,June,Saturday,5,26,11,True,3,July,Monday,0,29,11,False,,,,,,,False
2721,U02721,Europe,Mobile,2025-04-28 19:35:00+00:00,2025-04-29 10:35:41+00:00,2,False,,0.0,Google Ads,Competitor Search,2,April,Monday,0,18,19,False,2,April,Tuesday,1,18,10,False,,,,,,,False
2722,U02722,South America,Desktop,2025-05-14 21:08:09+00:00,2025-05-23 10:08:09+00:00,4,False,,0.0,Google Ads,Brand Search,2,May,Wednesday,2,20,21,False,2,May,Friday,4,21,10,False,,,,,,,False
2723,U02723,South America,Mobile,2025-05-13 07:39:32+00:00,2025-05-24 14:39:32+00:00,4,False,,0.0,Tiktok Ads,UGC Campaign,2,May,Tuesday,1,20,7,False,2,May,Saturday,5,21,14,True,,,,,,,False
2724,U02724,Europe,Tablet,2025-02-28 15:25:53+00:00,2025-03-01 22:25:53+00:00,3,False,,0.0,Tiktok Ads,Awareness Blast,1,February,Friday,4,9,15,False,1,March,Saturday,5,9,22,True,,,,,,,False
2725,U02725,North America,Tablet,2025-01-30 19:10:07+00:00,2025-02-04 02:10:07+00:00,5,False,,0.0,Organic,Organic Landing,1,January,Thursday,3,5,19,False,1,February,Tuesday,1,6,2,False,,,,,,,False
2726,U02726,North America,Tablet,2025-04-22 01:55:38+00:00,2025-05-02 02:55:38+00:00,7,True,2025-05-02 16:55:38+00:00,327.1,Google Ads,Generic Search,2,April,Tuesday,1,17,1,False,2,May,Friday,4,18,2,False,2.0,May,Friday,4.0,18,16.0,False
2727,U02727,Europe,Desktop,2025-05-03 06:33:15+00:00,2025-05-06 22:33:15+00:00,3,False,,0.0,Google Ads,Brand Search,2,May,Saturday,5,18,6,True,2,May,Tuesday,1,19,22,False,,,,,,,False
2728,U02728,North America,Mobile,2025-03-26 09:55:00+00:00,2025-04-07 11:55:30+00:00,6,False,,0.0,Facebook Ads,Lookalike Audience,1,March,Wednesday,2,13,9,False,2,April,Monday,0,15,11,False,,,,,,,False
2729,U02729,North America,Desktop,2025-06-18 13:39:00+00:00,2025-06-24 04:39:49+00:00,3,False,,0.0,Facebook Ads,Lookalike Audience,2,June,Wednesday,2,25,13,False,2,June,Tuesday,1,26,4,False,,,,,,,False
2730,U02730,Asia Pacific,Tablet,2025-05-23 09:06:00+00:00,2025-06-03 10:06:35+00:00,6,False,,0.0,Google Ads,Brand Search,2,May,Friday,4,21,9,False,2,June,Tuesday,1,23,10,False,,,,,,,False
2731,U02731,Asia Pacific,Desktop,2025-01-05 04:29:00+00:00,2025-01-20 03:29:19+00:00,6,False,,0.0,Tiktok Ads,Influencer Push,1,January,Sunday,6,1,4,True,1,January,Monday,0,4,3,False,,,,,,,False
2732,U02732,Europe,Tablet,2025-04-05 06:03:00+00:00,2025-04-18 05:03:51+00:00,6,False,,0.0,Facebook Ads,Lookalike Audience,2,April,Saturday,5,14,6,True,2,April,Friday,4,16,5,False,,,,,,,False
2733,U02733,North America,Desktop,2025-02-26 20:11:00+00:00,2025-03-14 14:11:26+00:00,8,False,,0.0,Tiktok Ads,Influencer Push,1,February,Wednesday,2,9,20,False,1,March,Friday,4,11,14,False,,,,,,,False
2734,U02734,Asia Pacific,Desktop,2025-02-07 19:19:05+00:00,2025-02-08 13:19:05+00:00,2,False,,0.0,Facebook Ads,Lookalike Audience,1,February,Friday,4,6,19,False,1,February,Saturday,5,6,13,True,,,,,,,False
2735,U02735,Asia Pacific,Mobile,2025-06-04 13:24:00+00:00,2025-06-14 00:24:00+00:00,5,False,,0.0,Organic,Organic Landing,2,June,Wednesday,2,23,13,False,2,June,Saturday,5,24,0,True,,,,,,,False
2736,U02736,North America,Tablet,2025-02-08 18:08:00+00:00,2025-02-09 23:08:00+00:00,2,False,,0.0,Tiktok Ads,Influencer Push,1,February,Saturday,5,6,18,True,1,February,Sunday,6,6,23,True,,,,,,,False
2737,U02737,South America,Desktop,2025-06-13 02:03:11+00:00,2025-07-02 12:03:00+00:00,7,False,,0.0,Google Ads,Generic Search,2,June,Friday,4,24,2,False,3,July,Wednesday,2,27,12,False,,,,,,,False
2738,U02738,Europe,Tablet,2025-05-02 11:09:42+00:00,2025-05-15 10:09:00+00:00,7,True,2025-05-17 15:09:00+00:00,567.73,Google Ads,Competitor Search,2,May,Friday,4,18,11,False,2,May,Thursday,3,20,10,False,2.0,May,Saturday,5.0,20,15.0,True
