,customer_key,user_id,region,primary_device,first_touch_date,last_touch_date,total_touchpoints,conversion_flag,conversion_date,customer_lifetime_revenue,acquisition_channel,acquisition_campaign
1065,1066,U01066,Europe,Tablet,2025-03-03,2025-03-06,4,False,,0.0,Facebook Ads,Winter Sale
1066,1067,U01067,North America,Tablet,2025-03-25,2025-03-29,3,False,,0.0,Organic Search,Organic Landing
1067,1068,U01068,North America,Desktop,2025-01-05,2025-01-18,7,False,,0.0,TikTok Ads,Awareness Blast
1068,1069,U01069,Europe,Mobile,2025-02-03,2025-02-21,7,False,,0.0,TikTok Ads,Awareness Blast
1069,1070,U01070,North America,Tablet,2025-03-22,2025-04-08,7,False,,0.0,TikTok Ads,UGC Campaign
1070,1071,U01071,Europe,Desktop,2025-01-01,2025-01-18,7,False,,0.0,Facebook Ads,Winter Sale
1071,1072,U01072,Europe,Tablet,2025-05-29,2025-06-10,5,True,2025-06-11,298.42,TikTok Ads,UGC Campaign
1072,1073,U01073,North America,Mobile,2025-01-15,2025-01-23,6,False,,0.0,Organic Search,Organic Landing
1073,1074,U01074,South America,Desktop,2025-06-20,2025-06-29,4,True,2025-06-30,224.58,TikTok Ads,Influencer Push
1074,1075,U01075,Asia Pacific,Desktop,2025-06-23,2025-07-02,7,True,2025-07-03,603.65,Facebook Ads,Winter Sale
1075,1076,U01076,North America,Desktop,2025-02-05,2025-02-07,2,False,,0.0,Google Ads,Generic Search
1076,1077,U01077,Europe,Mobile,2025-06-03,2025-06-09,5,True,2025-06-10,384.4,Google Ads,Generic Search
1077,1078,U01078,Asia Pacific,Desktop,2025-06-05,2025-06-07,4,False,,0.0,TikTok Ads,Awareness Blast
1078,1079,U01079,Asia Pacific,Tablet,2025-02-16,2025-02-20,4,False,,0.0,TikTok Ads,Awareness Blast
1079,1080,U01080,South America,Desktop,2025-04-19,2025-04-22,2,False,,0.0,Google Ads,Generic Search
1080,1081,U01081,Europe,Mobile,2025-04-19,2025-04-28,5,False,,0.0,Organic Search,SEO Blog
1081,1082,U01082,North America,Tablet,2025-01-04,2025-01-07,2,False,,0.0,Google Ads,Competitor Search
1082,1083,U01083,Europe,Tablet,2025-05-11,2025-05-26,6,False,,0.0,Facebook Ads,Lookalike Audience
1083,1084,U01084,Europe,Mobile,2025-03-10,2025-03-13,2,False,,0.0,TikTok Ads,Influencer Push
1084,1085,U01085,Asia Pacific,Tablet,2025-02-21,2025-02-27,3,False,,0.0,Organic Search,Organic Landing
1085,1086,U01086,South America,Desktop,2025-03-14,2025-04-03,7,False,,0.0,TikTok Ads,UGC Campaign
1086,1087,U01087,North America,Tablet,2025-02-15,2025-02-19,2,False,,0.0,TikTok Ads,UGC Campaign
1087,1088,U01088,Europe,Desktop,2025-02-11,2025-02-18,4,False,,0.0,TikTok Ads,UGC Campaign
1088,1089,U01089,North America,Desktop,2025-05-22,2025-05-27,3,False,,0.0,Facebook Ads,Retargeting
1089,1090,U01090,North America,Desktop,2025-05-20,2025-06-01,5,False,,0.0,TikTok Ads,Awareness Blast
1090,1091,U01091,Europe,Mobile,2025-03-26,2025-04-04,4,False,,0.0,Google Ads,Brand Search
1091,1092,U01092,South America,Desktop,2025-03-15,2025-03-20,2,False,,0.0,TikTok Ads,UGC Campaign
1092,1093,U01093,Europe,Tablet,2025-04-13,2025-04-25,4,False,,0.0,Facebook Ads,Lookalike Audience
1093,1094,U01094,Asia Pacific,Desktop,2025-02-19,2025-02-19,2,True,2025-02-20,236.02,Facebook Ads,Winter Sale
1094,1095,U01095,North America,Tablet,2025-05-27,2025-06-10,5,False,,0.0,TikTok Ads,Influencer Push
1095,1096,U01096,South America,Tablet,2025-05-07,2025-05-21,7,False,,0.0,Facebook Ads,Winter Sale
1096,1097,U01097,Europe,Tablet,2025-05-13,2025-05-15,2,False,,0.0,Organic Search,SEO Blog
1097,1098,U01098,Europe,Mobile,2025-02-08,2025-02-18,6,True,2025-02-15,550.4,Facebook Ads,Winter Sale
1098,1099,U01099,North America,Tablet,2025-03-27,2025-04-01,2,False,,0.0,TikTok Ads,Influencer Push
1099,1100,U01100,North America,Tablet,2025-05-17,2025-05-21,2,False,,0.0,Facebook Ads,Retargeting
1100,1101,U01101,South America,Mobile,2025-05-27,2025-06-15,7,False,,0.0,Google Ads,Brand Search
1101,1102,U01102,Europe,Mobile,2025-01-26,2025-02-10,6,False,,0.0,Facebook Ads,Winter Sale
1102,1103,U01103,Asia Pacific,Mobile,2025-05-01,2025-05-11,5,True,2025-05-12,715.72,TikTok Ads,UGC Campaign
1103,1104,U01104,North America,Desktop,2025-05-29,2025-06-06,6,False,,0.0,TikTok Ads,Influencer Push
1104,1105,U01105,South America,Tablet,2025-04-13,2025-04-20,3,False,,0.0,TikTok Ads,Awareness Blast
1105,1106,U01106,Europe,Tablet,2025-02-02,2025-02-04,2,False,,0.0,Google Ads,Generic Search
1106,1107,U01107,Asia Pacific,Desktop,2025-03-30,2025-04-03,2,False,,0.0,Organic Search,Organic Landing
1107,1108,U01108,Europe,Tablet,2025-01-25,2025-02-07,6,False,,0.0,TikTok Ads,Awareness Blast
1108,1109,U01109,North America,Mobile,2025-06-20,2025-07-01,4,True,2025-07-01,1097.31,TikTok Ads,Influencer Push
1109,1110,U01110,South America,Mobile,2025-01-10,2025-01-13,2,False,,0.0,Google Ads,Brand Search
1110,1111,U01111,Europe,Mobile,2025-01-30,2025-02-14,6,False,,0.0,Organic Search,Organic Landing
1111,1112,U01112,Asia Pacific,Mobile,2025-03-21,2025-03-24,2,False,,0.0,Google Ads,Competitor Search
1112,1113,U01113,Europe,Mobile,2025-03-25,2025-04-04,4,False,,0.0,Facebook Ads,Winter Sale
1113,1114,U01114,North America,Mobile,2025-05-25,2025-05-29,2,False,,0.0,Facebook Ads,Retargeting
1114,1115,U01115,South America,Desktop,2025-02-08,2025-02-15,3,False,,0.0,Organic Search,Organic Landing
1115,1116,U01116,North America,Desktop,2025-03-27,2025-04-10,6,False,,0.0,TikTok Ads,Influencer Push
1116,1117,U01117,Asia Pacific,Mobile,2025-02-27,2025-02-27,2,False,,0.0,Organic Search,SEO Blog
1117,1118,U01118,South America,Tablet,2025-03-11,2025-03-15,3,False,,0.0,Google Ads,Brand Search
1118,1119,U01119,South America,Desktop,2025-06-20,2025-07-05,6,False,,0.0,Facebook Ads,Winter Sale
1119,1120,U01120,Asia Pacific,Mobile,2025-02-06,2025-02-20,6,True,2025-02-21,186.17,TikTok Ads,UGC Campaign
1120,1121,U01121,Asia Pacific,Tablet,2025-05-22,2025-05-25,3,False,,0.0,Organic Search,SEO Blog
1121,1122,U01122,North America,Mobile,2025-04-13,2025-05-04,7,False,,0.0,Organic Search,SEO Blog
1122,1123,U01123,South America,Desktop,2025-06-11,2025-06-19,4,False,,0.0,Organic Search,SEO Blog
1123,1124,U01124,South America,Desktop,2025-02-18,2025-02-27,6,False,,0.0,Organic Search,Organic Landing
1124,1125,U01125,Asia Pacific,Tablet,2025-02-28,2025-03-06,3,False,,0.0,TikTok Ads,Awareness Blast
1125,1126,U01126,Europe,Mobile,2025-03-01,2025-03-07,4,False,,0.0,Organic Search,SEO Blog
1126,1127,U01127,North America,Mobile,2025-02-21,2025-02-25,2,False,,0.0,TikTok Ads,Influencer Push
1127,1128,U01128,North America,Tablet,2025-02-21,2025-02-25,4,False,,0.0,TikTok Ads,UGC Campaign
1128,1129,U01129,South America,Desktop,2025-06-29,2025-07-09,6,False,,0.0,TikTok Ads,Influencer Push
1129,1130,U01130,Europe,Mobile,2025-06-13,2025-06-22,4,True,2025-06-24,1088.35,Facebook Ads,Winter Sale
1130,1131,U01131,Europe,Mobile,2025-02-10,2025-02-28,7,False,,0.0,Facebook Ads,Winter Sale
1131,1132,U01132,Asia Pacific,Mobile,2025-01-12,2025-01-24,6,False,,0.0,Google Ads,Brand Search
1132,1133,U01133,Europe,Mobile,2025-03-26,2025-03-28,2,False,,0.0,Facebook Ads,Retargeting
1133,1134,U01134,Asia Pacific,Tablet,2025-03-07,2025-03-14,3,False,,0.0,Organic Search,SEO Blog
1134,1135,U01135,Asia Pacific,Mobile,2025-01-28,2025-01-29,2,True,2025-01-30,1067.88,Organic Search,Organic Landing
1135,1136,U01136,South America,Tablet,2025-06-18,2025-06-24,5,False,,0.0,Facebook Ads,Retargeting
1136,1137,U01137,Europe,Mobile,2025-06-28,2025-07-09,7,True,2025-07-12,536.78,Organic Search,SEO Blog
1137,1138,U01138,North America,Tablet,2025-05-04,2025-05-06,2,False,,0.0,Facebook Ads,Lookalike Audience
1138,1139,U01139,Asia Pacific,Tablet,2025-02-13,2025-02-24,6,False,,0.0,TikTok Ads,Influencer Push
1139,1140,U01140,North America,Desktop,2025-01-25,2025-02-05,7,True,2025-02-05,1110.02,Facebook Ads,Retargeting
1140,1141,U01141,South America,Mobile,2025-02-18,2025-02-27,4,False,,0.0,Facebook Ads,Winter Sale
1141,1142,U01142,Europe,Desktop,2025-04-08,2025-04-10,4,True,2025-04-11,221.74,Organic Search,SEO Blog
1142,1143,U01143,Europe,Mobile,2025-03-20,2025-04-08,7,False,,0.0,Organic Search,SEO Blog
1143,1144,U01144,South America,Mobile,2025-04-16,2025-04-18,3,False,,0.0,Organic Search,SEO Blog
1144,1145,U01145,South America,Desktop,2025-04-24,2025-05-02,6,False,,0.0,Google Ads,Generic Search
1145,1146,U01146,North America,Mobile,2025-01-07,2025-01-16,5,False,,0.0,Facebook Ads,Winter Sale
1146,1147,U01147,North America,Tablet,2025-06-09,2025-06-23,7,False,,0.0,Google Ads,Competitor Search
1147,1148,U01148,South America,Desktop,2025-01-14,2025-01-19,3,False,,0.0,Organic Search,Organic Landing
1148,1149,U01149,South America,Mobile,2025-06-03,2025-06-14,6,False,,0.0,Facebook Ads,Winter Sale
1149,1150,U01150,South America,Mobile,2025-02-01,2025-02-08,4,False,,0.0,Organic Search,Organic Landing
1150,1151,U01151,South America,Desktop,2025-03-30,2025-04-08,4,False,,0.0,Google Ads,Competitor Search
1151,1152,U01152,South America,Mobile,2025-05-16,2025-05-21,3,False,,0.0,Google Ads,Brand Search
1152,1153,U01153,North America,Desktop,2025-01-18,2025-01-22,3,False,,0.0,Facebook Ads,Retargeting
1153,1154,U01154,Europe,Mobile,2025-01-22,2025-01-23,2,False,,0.0,Facebook Ads,Lookalike Audience
1154,1155,U01155,South America,Tablet,2025-06-24,2025-07-12,6,False,,0.0,Google Ads,Competitor Search
1155,1156,U01156,Europe,Mobile,2025-02-12,2025-02-23,6,False,,0.0,Facebook Ads,Winter Sale
1156,1157,U01157,South America,Tablet,2025-03-18,2025-03-23,3,False,,0.0,TikTok Ads,UGC Campaign
1157,1158,U01158,South America,Desktop,2025-04-23,2025-04-23,2,False,,0.0,Google Ads,Generic Search
1158,1159,U01159,Europe,Tablet,2025-06-02,2025-06-06,2,False,,0.0,TikTok Ads,Awareness Blast
1159,1160,U01160,Europe,Tablet,2025-05-08,2025-05-11,2,True,2025-05-13,373.43,Organic Search,Organic Landing
1160,1161,U01161,Asia Pacific,Tablet,2025-04-28,2025-05-10,6,False,,0.0,Google Ads,Brand Search
1161,1162,U01162,South America,Desktop,2025-05-18,2025-05-30,4,False,,0.0,Organic Search,SEO Blog
1162,1163,U01163,Asia Pacific,Tablet,2025-01-11,2025-01-16,5,False,,0.0,Organic Search,Organic Landing
1163,1164,U01164,Asia Pacific,Mobile,2025-01-13,2025-01-22,5,False,,0.0,Organic Search,SEO Blog
1164,1165,U01165,Europe,Desktop,2025-01-02,2025-01-09,7,False,,0.0,Google Ads,Generic Search
1165,1166,U01166,Europe,Tablet,2025-02-11,2025-02-16,3,True,2025-02-16,144.5,Organic Search,Organic Landing
1166,1167,U01167,North America,Mobile,2025-01-04,2025-01-20,8,False,,0.0,Facebook Ads,Winter Sale
1167,1168,U01168,North America,Tablet,2025-02-18,2025-03-05,5,False,,0.0,Google Ads,Competitor Search
1168,1169,U01169,North America,Desktop,2025-03-28,2025-03-29,2,False,,0.0,Organic Search,Organic Landing
1169,1170,U01170,Asia Pacific,Mobile,2025-05-16,2025-06-01,8,False,,0.0,Organic Search,SEO Blog
1170,1171,U01171,South America,Desktop,2025-02-27,2025-03-08,4,True,2025-03-10,844.4,Organic Search,Organic Landing
1171,1172,U01172,Europe,Desktop,2025-02-04,2025-02-09,2,False,,0.0,Google Ads,Generic Search
1172,1173,U01173,Europe,Mobile,2025-05-19,2025-06-01,5,False,,0.0,Facebook Ads,Lookalike Audience
1173,1174,U01174,Europe,Desktop,2025-06-02,2025-06-05,4,False,,0.0,TikTok Ads,UGC Campaign
1174,1175,U01175,Asia Pacific,Mobile,2025-03-03,2025-03-16,6,False,,0.0,TikTok Ads,Influencer Push
1175,1176,U01176,North America,Desktop,2025-03-27,2025-04-08,6,False,,0.0,Organic Search,Organic Landing
1176,1177,U01177,Europe,Mobile,2025-03-17,2025-03-19,5,False,,0.0,TikTok Ads,Influencer Push
1177,1178,U01178,Europe,Desktop,2025-05-22,2025-05-23,3,False,,0.0,Google Ads,Competitor Search
1178,1179,U01179,Europe,Mobile,2025-05-02,2025-05-13,5,True,2025-05-13,1132.7,TikTok Ads,UGC Campaign
1179,1180,U01180,South America,Tablet,2025-01-20,2025-02-03,6,False,,0.0,Google Ads,Brand Search
1180,1181,U01181,North America,Desktop,2025-04-03,2025-04-21,7,False,,0.0,Facebook Ads,Winter Sale
1181,1182,U01182,Asia Pacific,Mobile,2025-05-16,2025-05-30,6,True,2025-06-01,410.08,Google Ads,Competitor Search
1182,1183,U01183,Asia Pacific,Tablet,2025-05-18,2025-05-31,6,True,2025-06-02,379.58,Facebook Ads,Lookalike Audience
1183,1184,U01184,Asia Pacific,Desktop,2025-05-25,2025-06-06,7,False,,0.0,TikTok Ads,Influencer Push
1184,1185,U01185,North America,Mobile,2025-01-26,2025-02-04,3,False,,0.0,Facebook Ads,Winter Sale
1185,1186,U01186,Europe,Desktop,2025-01-04,2025-01-10,3,False,,0.0,Google Ads,Competitor Search
1186,1187,U01187,Europe,Tablet,2025-04-03,2025-04-16,6,False,,0.0,Organic Search,SEO Blog
1187,1188,U01188,North America,Tablet,2025-03-12,2025-03-16,3,False,,0.0,Google Ads,Competitor Search
1188,1189,U01189,Europe,Desktop,2025-04-17,2025-04-28,5,False,,0.0,Facebook Ads,Lookalike Audience
1189,1190,U01190,South America,Tablet,2025-04-15,2025-04-27,5,False,,0.0,Facebook Ads,Winter Sale
1190,1191,U01191,Asia Pacific,Desktop,2025-06-24,2025-07-02,4,False,,0.0,Organic Search,SEO Blog
1191,1192,U01192,Europe,Desktop,2025-06-05,2025-06-19,6,False,,0.0,Organic Search,SEO Blog
1192,1193,U01193,North America,Mobile,2025-04-18,2025-04-28,5,False,,0.0,Google Ads,Competitor Search
1193,1194,U01194,North America,Desktop,2025-01-10,2025-01-17,5,False,,0.0,Facebook Ads,Retargeting
1194,1195,U01195,North America,Tablet,2025-03-14,2025-03-20,3,False,,0.0,Organic Search,SEO Blog
1195,1196,U01196,Asia Pacific,Tablet,2025-05-22,2025-05-23,2,False,,0.0,Organic Search,Organic Landing
1196,1197,U01197,South America,Mobile,2025-03-31,2025-04-07,6,False,,0.0,Organic Search,SEO Blog
1197,1198,U01198,South America,Desktop,2025-04-19,2025-05-07,7,False,,0.0,TikTok Ads,UGC Campaign
1198,1199,U01199,South America,Mobile,2025-05-12,2025-05-24,6,False,,0.0,TikTok Ads,Awareness Blast
1199,1200,U01200,South America,Tablet,2025-01-27,2025-02-02,4,False,,0.0,TikTok Ads,Influencer Push
1200,1201,U01201,Europe,Desktop,2025-04-19,2025-04-27,5,False,,0.0,Organic Search,SEO Blog
1201,1202,U01202,Asia Pacific,Mobile,2025-01-10,2025-01-20,4,False,,0.0,TikTok Ads,UGC Campaign
1202,1203,U01203,South America,Mobile,2025-03-24,2025-04-03,7,False,,0.0,Organic Search,SEO Blog
1203,1204,U01204,North America,Mobile,2025-02-15,2025-02-28,6,False,,0.0,TikTok Ads,Awareness Blast
1204,1205,U01205,North America,Mobile,2025-03-05,2025-03-13,6,False,,0.0,Organic Search,SEO Blog
1205,1206,U01206,South America,Mobile,2025-04-25,2025-04-30,3,False,,0.0,Facebook Ads,Lookalike Audience
1206,1207,U01207,Europe,Desktop,2025-03-10,2025-03-22,7,False,,0.0,TikTok Ads,Influencer Push
1207,1208,U01208,North America,Mobile,2025-04-05,2025-04-22,7,False,,0.0,Facebook Ads,Retargeting
1208,1209,U01209,Europe,Mobile,2025-03-08,2025-03-13,3,True,2025-03-14,387.69,Google Ads,Competitor Search
1209,1210,U01210,Asia Pacific,Tablet,2025-06-27,2025-07-04,4,False,,0.0,Organic Search,Organic Landing
1210,1211,U01211,North America,Tablet,2025-01-03,2025-01-13,4,False,,0.0,Facebook Ads,Retargeting
1211,1212,U01212,North America,Mobile,2025-06-09,2025-06-09,2,True,2025-06-11,1079.07,Organic Search,SEO Blog
1212,1213,U01213,Asia Pacific,Tablet,2025-04-27,2025-05-04,5,False,,0.0,TikTok Ads,UGC Campaign
1213,1214,U01214,Europe,Mobile,2025-03-02,2025-03-06,3,False,,0.0,Facebook Ads,Winter Sale
1214,1215,U01215,North America,Mobile,2025-03-08,2025-03-20,6,False,,0.0,Google Ads,Brand Search
1215,1216,U01216,North America,Desktop,2025-05-09,2025-05-24,6,False,,0.0,Facebook Ads,Winter Sale
1216,1217,U01217,Asia Pacific,Tablet,2025-01-27,2025-02-11,7,False,,0.0,Facebook Ads,Winter Sale
1217,1218,U01218,North America,Mobile,2025-01-04,2025-01-13,6,False,,0.0,TikTok Ads,Influencer Push
1218,1219,U01219,North America,Tablet,2025-01-07,2025-01-19,5,False,,0.0,Facebook Ads,Retargeting
1219,1220,U01220,South America,Mobile,2025-04-12,2025-04-16,3,False,,0.0,Google Ads,Competitor Search
1220,1221,U01221,Asia Pacific,Tablet,2025-03-16,2025-03-20,3,False,,0.0,Facebook Ads,Retargeting
1221,1222,U01222,North America,Tablet,2025-05-25,2025-05-30,2,False,,0.0,Facebook Ads,Lookalike Audience
1222,1223,U01223,South America,Mobile,2025-03-01,2025-03-09,6,False,,0.0,Facebook Ads,Lookalike Audience
1223,1224,U01224,Europe,Desktop,2025-04-13,2025-04-16,2,False,,0.0,Google Ads,Brand Search
1224,1225,U01225,South America,Mobile,2025-01-19,2025-01-28,4,False,,0.0,TikTok Ads,Influencer Push
1225,1226,U01226,Asia Pacific,Desktop,2025-06-21,2025-06-29,4,False,,0.0,Organic Search,SEO Blog
1226,1227,U01227,Asia Pacific,Mobile,2025-04-21,2025-05-09,6,False,,0.0,Google Ads,Generic Search
1227,1228,U01228,South America,Desktop,2025-02-21,2025-02-28,6,True,2025-03-01,453.16,Google Ads,Competitor Search
1228,1229,U01229,South America,Mobile,2025-05-08,2025-05-16,4,False,,0.0,Facebook Ads,Lookalike Audience
1229,1230,U01230,Europe,Desktop,2025-05-22,2025-06-02,6,False,,0.0,TikTok Ads,Influencer Push
1230,1231,U01231,Europe,Mobile,2025-06-13,2025-06-15,2,True,2025-06-18,1092.79,Organic Search,Organic Landing
1231,1232,U01232,South America,Mobile,2025-04-10,2025-04-17,6,False,,0.0,Google Ads,Competitor Search
1232,1233,U01233,Asia Pacific,Mobile,2025-03-11,2025-03-30,7,False,,0.0,TikTok Ads,Influencer Push
1233,1234,U01234,Europe,Mobile,2025-03-06,2025-03-16,5,False,,0.0,Organic Search,SEO Blog
1234,1235,U01235,South America,Mobile,2025-01-06,2025-01-15,4,False,,0.0,Facebook Ads,Winter Sale
1235,1236,U01236,North America,Tablet,2025-01-24,2025-02-02,6,True,2025-02-05,209.69,TikTok Ads,Influencer Push
1236,1237,U01237,South America,Mobile,2025-06-18,2025-07-03,7,False,,0.0,Organic Search,SEO Blog
1237,1238,U01238,North America,Tablet,2025-06-24,2025-07-06,6,False,,0.0,Facebook Ads,Retargeting
1238,1239,U01239,Asia Pacific,Tablet,2025-02-07,2025-02-15,3,True,2025-02-18,1164.63,TikTok Ads,Influencer Push
1239,1240,U01240,South America,Tablet,2025-01-18,2025-01-25,3,False,,0.0,TikTok Ads,Awareness Blast
1240,1241,U01241,North America,Mobile,2025-01-14,2025-01-21,3,False,,0.0,TikTok Ads,UGC Campaign
1241,1242,U01242,South America,Mobile,2025-05-24,2025-06-05,7,False,,0.0,Google Ads,Generic Search
1242,1243,U01243,North America,Mobile,2025-01-02,2025-01-20,7,False,,0.0,TikTok Ads,Influencer Push
1243,1244,U01244,North America,Mobile,2025-04-28,2025-05-12,5,True,2025-05-14,767.95,TikTok Ads,Awareness Blast
1244,1245,U01245,South America,Desktop,2025-04-20,2025-05-04,6,False,,0.0,TikTok Ads,Influencer Push
1245,1246,U01246,Asia Pacific,Desktop,2025-05-27,2025-05-29,2,False,,0.0,TikTok Ads,Awareness Blast
1246,1247,U01247,North America,Desktop,2025-04-01,2025-04-03,2,False,,0.0,Google Ads,Brand Search
1247,1248,U01248,Asia Pacific,Desktop,2025-02-11,2025-02-14,3,False,,0.0,TikTok Ads,UGC Campaign
1248,1249,U01249,Asia Pacific,Desktop,2025-03-28,2025-04-04,6,False,,0.0,Facebook Ads,Lookalike Audience
1249,1250,U01250,South America,Mobile,2025-05-17,2025-05-24,4,False,,0.0,Organic Search,SEO Blog
1250,1251,U01251,Europe,Desktop,2025-01-09,2025-01-14,2,False,,0.0,Google Ads,Competitor Search
1251,1252,U01252,South America,Desktop,2025-02-17,2025-03-08,6,False,,0.0,Facebook Ads,Retargeting
1252,1253,U01253,North America,Desktop,2025-05-04,2025-05-11,5,False,,0.0,Google Ads,Competitor Search
1253,1254,U01254,Asia Pacific,Desktop,2025-04-26,2025-05-13,7,False,,0.0,Organic Search,SEO Blog
1254,1255,U01255,Europe,Mobile,2025-06-23,2025-06-30,3,False,,0.0,Facebook Ads,Winter Sale
1255,1256,U01256,South America,Tablet,2025-06-29,2025-07-15,5,False,,0.0,Google Ads,Generic Search
1256,1257,U01257,North America,Mobile,2025-01-18,2025-02-04,7,False,,0.0,Facebook Ads,Winter Sale
1257,1258,U01258,North America,Mobile,2025-04-30,2025-05-13,7,True,2025-05-15,290.96,TikTok Ads,UGC Campaign
1258,1259,U01259,North America,Tablet,2025-02-07,2025-02-16,8,True,2025-02-17,1072.72,Organic Search,Organic Landing
1259,1260,U01260,Europe,Desktop,2025-04-30,2025-05-10,5,False,,0.0,Google Ads,Generic Search
1260,1261,U01261,South America,Desktop,2025-03-12,2025-03-27,6,False,,0.0,TikTok Ads,Influencer Push
1261,1262,U01262,North America,Mobile,2025-02-08,2025-02-27,7,False,,0.0,Facebook Ads,Winter Sale
1262,1263,U01263,Asia Pacific,Desktop,2025-06-11,2025-06-15,2,False,,0.0,Google Ads,Brand Search
1263,1264,U01264,North America,Mobile,2025-04-24,2025-05-08,8,False,,0.0,Organic Search,Organic Landing
1264,1265,U01265,North America,Desktop,2025-03-19,2025-03-28,9,False,,0.0,TikTok Ads,UGC Campaign
1265,1266,U01266,Europe,Desktop,2025-06-07,2025-06-22,6,False,,0.0,TikTok Ads,UGC Campaign
1266,1267,U01267,South America,Desktop,2025-03-27,2025-04-08,5,False,,0.0,Organic Search,SEO Blog
1267,1268,U01268,North America,Mobile,2025-02-17,2025-02-21,4,False,,0.0,Facebook Ads,Lookalike Audience
1268,1269,U01269,North America,Tablet,2025-03-13,2025-03-27,5,False,,0.0,Google Ads,Generic Search
1269,1270,U01270,Europe,Tablet,2025-01-04,2025-01-14,6,False,,0.0,TikTok Ads,UGC Campaign
1270,1271,U01271,South America,Desktop,2025-05-25,2025-05-31,4,False,,0.0,Google Ads,Generic Search
1271,1272,U01272,Europe,Tablet,2025-04-28,2025-05-12,7,True,2025-05-12,362.79,Facebook Ads,Retargeting
1272,1273,U01273,Europe,Mobile,2025-05-03,2025-05-17,6,False,,0.0,TikTok Ads,Influencer Push
